,timestamp,temp,rhum,prcp,wspd,pres,wdir,season
56,1675263600.0,8.7,73.0,0.0,25.9,1023.9,275.0,winter
57,1673200800.0,6.3,88.0,0.0,14.8,990.1,215.0,winter
58,1683252000.0,11.3,91.0,0.0,11.1,1014.0,196.0,spring
59,1689379200.0,15.6,88.0,0.0,16.7,1001.7,204.0,summer
60,1690200000.0,16.7,74.0,0.0,16.7,1006.0,3.0,summer
61,1654592400.0,19.0,56.0,0.0,5.4,1012.0,70.0,spring
62,1639321200.0,11.6,,,16.7,1020.4,220.0,autumn
63,1659297600.0,19.0,,,,,,summer
64,1676379600.0,10.9,69.0,0.0,9.3,1031.1,180.0,winter
65,1664355600.0,11.0,75.0,0.0,,,,autumn
66,1663470000.0,7.6,87.0,0.0,11.1,1021.3,286.0,summer
67,1678766400.0,5.3,86.0,0.0,22.2,992.0,288.0,winter
68,1664078400.0,7.7,95.0,0.0,11.1,1020.6,347.0,autumn
69,1630936800.0,25.9,,,9.3,1022.7,175.0,summer
70,1636974000.0,9.2,85.0,0.0,7.4,1027.6,16.0,autumn
71,1667854800.0,13.2,,,24.1,1002.1,189.0,autumn
72,1697356800.0,6.1,,,,,,autumn
73,1634810400.0,9.7,67.0,0.0,,,,autumn
74,1664409600.0,6.5,92.0,0.0,7.4,1000.6,271.0,autumn
75,1658466000.0,15.6,85.0,0.0,11.1,1020.8,84.0,summer
76,1624518000.0,14.9,76.0,0.0,,,,summer
77,1680476400.0,2.1,87.0,0.0,11.1,1031.8,30.0,spring
78,1665410400.0,14.4,56.0,0.0,18.5,1020.8,340.0,autumn
79,1672196400.0,9.5,,,22.2,1009.8,234.0,winter
80,1617364800.0,8.8,58.0,0.0,20.4,1029.9,38.0,spring
81,1619776800.0,9.4,,,9.3,1015.6,2.0,spring
82,1641470400.0,2.6,85.0,0.0,13.0,1017.3,183.0,winter
83,1673575200.0,6.3,79.0,0.0,31.5,1002.3,243.0,winter
84,1667397600.0,13.7,68.0,0.0,,,,autumn
85,1626789600.0,27.5,52.0,5.4,,,,summer
86,1653145200.0,17.6,49.0,0.0,16.7,1020.2,257.0,spring
87,1654855200.0,21.0,,,,,,spring
88,1663002000.0,21.6,67.0,0.0,9.3,1010.5,198.0,summer
89,1626213600.0,15.0,87.0,0.0,7.4,1017.2,322.0,summer
90,1629644400.0,20.2,,,18.5,1020.5,330.0,summer
91,1688864400.0,16.1,93.0,0.0,7.4,1018.2,243.0,summer
92,1648998000.0,7.9,52.0,0.0,13.0,1024.3,319.0,spring
93,1682114400.0,4.8,92.0,0.0,5.5,1009.6,22.0,spring
94,1625731200.0,17.2,,,13.0,1019.2,229.0,summer
95,1677855600.0,5.8,72.0,0.0,,,,winter
96,1680372000.0,8.1,82.0,0.0,,,,spring
97,1634652000.0,18.5,77.0,0.0,27.8,1010.8,218.0,autumn
98,1658469600.0,16.7,,,13.0,1020.6,89.0,summer
99,1621630800.0,9.5,86.0,0.2,25.9,994.4,241.0,spring
100,1666742400.0,14.5,,,14.8,1007.5,160.0,autumn
101,1694916000.0,15.2,94.0,0.0,,,,summer
102,1695837600.0,18.8,,,20.4,1009.0,189.0,autumn
103,1663606800.0,13.7,75.0,0.0,,,,summer
104,1688569200.0,19.0,50.0,0.0,22.2,1012.4,270.0,summer
105,1684335600.0,16.1,,,11.1,1027.8,1.0,spring
106,1663657200.0,11.3,85.0,0.0,5.5,1026.5,329.0,summer
107,1677448800.0,1.1,79.0,0.0,11.1,1031.1,18.0,winter
108,1649732400.0,10.0,86.0,3.7,9.3,1004.9,110.0,spring
109,1624924800.0,14.1,95.0,0.0,13.0,1014.9,19.0,summer
110,1631764800.0,11.1,94.0,0.0,5.5,1017.4,252.0,summer
111,1639918800.0,5.6,,,11.1,1034.2,24.0,autumn
112,1662508800.0,15.2,94.0,0.0,,,,summer
113,1668783600.0,10.0,77.0,0.0,16.7,1003.2,277.0,autumn
114,1666184400.0,15.5,78.0,0.0,25.9,1018.0,89.0,autumn
115,1645959600.0,6.6,65.0,0.0,,,,winter
116,1627196400.0,17.0,90.0,0.0,11.1,1007.1,29.0,summer
117,1685991600.0,13.2,68.0,0.0,14.8,1023.6,45.0,spring
118,1651629600.0,9.3,94.0,0.1,7.4,1019.9,174.0,spring
119,1638262800.0,7.8,95.0,0.0,20.4,1013.2,268.0,autumn
120,1619182800.0,14.2,31.0,0.0,,,,spring
121,1640962800.0,13.5,87.0,0.0,22.2,1017.4,238.0,winter
122,1684987200.0,9.4,,,7.4,1028.7,28.0,spring
123,1672390800.0,8.4,90.0,1.3,,,,winter
124,1675987200.0,1.1,86.0,0.0,,,,winter
125,1654207200.0,13.0,,,,,,spring
126,1676574000.0,10.0,94.0,0.0,16.7,1019.7,244.0,winter
127,1675659600.0,0.2,96.0,0.0,3.7,1044.1,97.0,winter
128,1657580400.0,19.1,67.0,0.0,9.3,1022.5,181.0,summer
129,1669334400.0,8.2,83.0,0.0,18.5,1004.2,207.0,autumn
130,1685883600.0,20.1,43.0,0.0,18.5,1023.9,58.0,spring
131,1653710400.0,9.5,87.0,0.0,11.1,1026.7,326.0,spring
132,1643803200.0,10.6,82.0,0.0,18.5,1023.3,283.0,winter
133,1681063200.0,10.9,66.0,0.0,11.1,1018.2,153.0,spring
134,1642766400.0,3.3,84.0,0.0,13.0,1039.5,287.0,winter
135,1690840800.0,14.5,88.0,0.0,16.7,1001.9,255.0,summer
136,1682650800.0,10.3,99.0,0.0,9.3,1008.0,216.0,spring
137,1655866800.0,10.6,89.0,0.0,5.5,1013.9,60.0,summer
138,1654167600.0,15.0,61.0,0.0,22.2,1016.7,310.0,spring
139,1661720400.0,15.1,79.0,0.0,,,,summer
140,1640991600.0,11.9,94.0,0.0,14.8,1021.1,199.0,winter
141,1632722400.0,16.0,91.0,1.2,20.4,1005.1,189.0,autumn
142,1655013600.0,15.0,67.0,0.0,16.6,1024.0,260.0,spring
143,1694728800.0,14.0,87.0,0.0,5.5,1018.6,141.0,summer
144,1629280800.0,18.7,72.0,0.1,20.4,1017.4,285.0,summer
145,1669676400.0,5.6,,,7.4,1014.0,339.0,autumn
146,1642568400.0,3.0,95.0,0.0,9.3,1028.6,228.0,winter
147,1637470800.0,5.3,,,13.0,1017.3,327.0,autumn
148,1644156000.0,9.2,68.0,0.2,40.8,1005.6,281.0,winter
149,1625886000.0,12.7,94.0,0.0,5.5,1017.8,215.0,summer
150,1661133600.0,13.5,93.0,0.0,,,,summer
151,1651219200.0,8.8,71.0,0.0,13.0,1032.2,28.0,spring
152,1674813600.0,3.4,92.0,0.0,13.0,1030.8,12.0,winter
153,1652025600.0,15.7,52.0,0.0,13.0,1027.7,113.0,spring
154,1677045600.0,5.2,,,,,,winter
155,1656586800.0,16.8,63.0,0.0,14.8,1011.6,217.0,summer
156,1697943600.0,6.4,,,7.4,1000.8,228.0,autumn
157,1624647600.0,15.0,81.0,0.3,7.4,1015.4,200.0,summer
158,1662541200.0,18.8,73.0,0.0,16.7,1009.5,204.0,summer
159,1670277600.0,4.4,95.0,0.0,11.1,1024.4,12.0,autumn
160,1667174400.0,11.3,93.0,0.0,11.1,1017.0,186.0,autumn
161,1636531200.0,10.7,95.0,0.0,9.3,1023.1,214.0,autumn
162,1665507600.0,10.9,68.0,0.0,5.5,1025.7,197.0,autumn
163,1643202000.0,5.4,,,,,,winter
164,1683590400.0,12.2,99.0,0.4,11.1,1013.2,192.0,spring
165,1694602800.0,19.3,55.0,0.0,11.1,1021.9,31.0,summer
166,1668452400.0,11.9,,,11.1,1005.8,215.0,autumn
167,1676782800.0,7.0,88.0,0.0,16.7,1024.2,275.0,winter
168,1635062400.0,10.3,82.0,0.0,13.0,1019.0,176.0,autumn
169,1665817200.0,11.4,94.0,0.0,,,,autumn
170,1651741200.0,14.5,65.0,0.0,13.0,1024.1,327.0,spring
171,1649602800.0,11.0,,,14.8,1018.1,173.0,spring
172,1686355200.0,14.6,,,14.8,1013.1,42.0,spring
173,1693677600.0,18.8,77.0,0.0,11.1,1024.0,91.0,summer
174,1633860000.0,15.0,87.0,0.1,11.1,1029.2,345.0,autumn
175,1669827600.0,6.1,92.0,0.0,5.5,1027.0,49.0,autumn
176,1687474800.0,15.9,,,5.5,1021.4,132.0,summer
177,1690149600.0,15.6,86.0,0.0,11.1,1004.2,237.0,summer
178,1628330400.0,17.2,77.0,1.0,16.7,995.9,205.0,summer
179,1627329600.0,18.6,80.0,0.0,9.3,1009.7,208.0,summer
180,1659506400.0,18.9,86.0,0.0,,,,summer
181,1688446800.0,12.3,83.0,0.0,13.0,1011.4,242.0,summer
182,1696316400.0,13.3,85.0,0.0,14.8,1015.9,271.0,autumn
183,1627668000.0,15.8,78.0,0.0,,,,summer
184,1694325600.0,20.6,82.0,0.0,7.4,1015.3,77.0,summer
185,1620871200.0,9.2,89.0,0.5,11.1,1006.4,62.0,spring
186,1668024000.0,9.5,86.0,0.0,13.0,1013.5,232.0,autumn
187,1621447200.0,11.2,73.0,0.0,,,,spring
188,1677985200.0,1.9,86.0,0.0,7.4,1024.8,313.0,winter
189,1672743600.0,8.1,91.0,0.5,22.2,1019.9,193.0,winter
190,1659261600.0,21.6,72.0,0.0,24.1,1015.6,262.0,summer
191,1644235200.0,7.3,73.0,0.0,14.8,1027.5,251.0,winter
192,1665835200.0,15.6,64.0,0.0,25.9,1003.5,240.0,autumn
193,1622952000.0,11.9,93.0,0.0,5.5,1024.8,257.0,spring
194,1638370800.0,6.9,80.0,0.1,25.9,998.3,303.0,autumn
195,1641330000.0,0.7,,,18.5,1006.1,296.0,winter
196,1697601600.0,11.7,,,20.4,1002.7,85.0,autumn
197,1664280000.0,12.8,66.0,0.0,22.2,1000.8,297.0,autumn
198,1624377600.0,13.5,65.0,0.0,20.4,1021.8,24.0,summer
199,1686693600.0,14.0,64.0,0.0,13.0,1016.5,36.0,spring
200,1639591200.0,9.3,92.0,0.0,9.3,1032.4,233.0,autumn
201,1662127200.0,23.0,49.0,0.0,13.0,1010.7,119.0,summer
202,1631088000.0,21.9,,,,,,summer
203,1686121200.0,12.8,77.0,0.0,14.8,1022.7,50.0,spring
204,1667566800.0,10.6,76.0,0.0,,,,autumn
205,1623405600.0,21.3,65.0,0.0,,,,spring
206,1638856800.0,0.3,,,,,,autumn
207,1650218400.0,12.8,51.0,0.0,11.1,1018.3,148.0,spring
208,1620068400.0,8.8,82.0,1.3,38.9,1000.7,220.0,spring
209,1618884000.0,4.6,,,,,,spring
210,1681473600.0,8.9,74.0,0.2,18.5,1003.4,141.0,spring
211,1673121600.0,7.5,,,22.2,997.8,215.0,winter
212,1636959600.0,6.7,,,5.5,1027.4,12.0,autumn
213,1626645600.0,19.6,78.0,0.0,7.4,1022.9,160.0,summer
214,1673017200.0,9.4,89.0,0.0,16.7,1013.7,199.0,winter
215,1677207600.0,0.2,,,7.4,1017.5,284.0,winter
216,1666810800.0,14.3,88.0,0.0,,,,autumn
217,1617973200.0,10.2,,,14.8,1012.7,257.0,spring
218,1683608400.0,11.5,99.0,0.0,11.1,1011.8,265.0,spring
219,1633705200.0,17.6,78.0,0.0,7.4,1029.2,123.0,autumn
220,1663426800.0,15.6,45.0,0.0,16.7,1021.5,321.0,summer
221,1647673200.0,6.3,81.0,0.0,18.5,1039.7,85.0,winter
222,1696896000.0,14.3,,,7.4,1019.8,172.0,autumn
223,1633770000.0,14.5,,,5.5,1029.0,55.0,autumn
224,1667440800.0,12.1,88.0,1.4,20.4,1005.5,203.0,autumn
225,1656475200.0,13.3,86.0,0.0,9.3,1012.5,153.0,summer
226,1633744800.0,9.5,95.0,0.0,5.5,1028.7,31.0,autumn
227,1656525600.0,16.6,66.0,0.0,13.0,1011.4,205.0,summer
228,1659456000.0,25.9,53.0,0.0,25.9,1013.8,243.0,summer
229,1661310000.0,18.0,94.0,0.0,9.3,1015.9,208.0,summer
230,1685188800.0,17.5,,,13.0,1025.7,65.0,spring
231,1626930000.0,16.9,85.0,0.0,7.4,1024.2,72.0,summer
232,1682420400.0,9.1,49.0,0.0,11.1,1019.1,9.0,spring
233,1678446000.0,2.6,,,33.3,996.8,342.0,winter
234,1667656800.0,11.2,93.0,0.0,18.5,1012.2,206.0,autumn
235,1675083600.0,8.1,,,,,,winter
236,1634173200.0,9.0,97.0,0.0,9.3,1027.0,237.0,autumn
237,1647525600.0,12.5,48.0,0.0,18.5,1032.8,261.0,winter
238,1623434400.0,20.2,65.0,0.0,16.7,1019.0,259.0,spring
239,1654646400.0,14.0,94.0,1.5,9.4,1006.0,220.0,spring
240,1677567600.0,1.7,95.0,0.0,13.0,1033.9,5.0,winter
241,1688745600.0,26.9,37.0,0.0,18.5,1014.3,142.0,summer
242,1633586400.0,12.6,94.0,0.0,9.3,1025.4,218.0,autumn
243,1656522000.0,17.6,62.0,0.0,14.8,1011.2,202.0,summer
244,1626955200.0,27.3,45.0,0.0,9.3,1022.9,101.0,summer
245,1636923600.0,8.9,,,7.4,1026.8,47.0,autumn
246,1670976000.0,-1.4,94.0,0.0,11.1,1004.6,32.0,autumn
247,1668596400.0,10.0,85.0,0.0,14.8,991.6,185.0,autumn
248,1622919600.0,16.5,63.0,0.0,7.4,1024.5,265.0,spring
249,1640966400.0,13.1,,,16.7,1018.0,234.0,winter
250,1685271600.0,19.1,43.0,0.0,,,,spring
251,1677250800.0,7.0,89.0,0.0,14.8,1011.5,359.0,winter
252,1685275200.0,19.6,42.0,0.0,18.5,1022.9,53.0,spring
253,1689084000.0,20.8,57.0,0.0,24.1,1008.6,233.0,summer
254,1637791200.0,3.3,97.0,0.0,3.7,1016.1,301.0,autumn
255,1676332800.0,3.9,,,9.3,1032.9,164.0,winter
256,1634875200.0,4.9,86.0,0.0,14.8,1018.7,261.0,autumn
257,1630371600.0,12.7,,,14.8,1027.8,3.0,summer
258,1676646000.0,13.5,,,27.8,1021.9,259.0,winter
259,1654102800.0,14.1,66.0,0.0,16.7,1018.4,313.0,spring
260,1621695600.0,12.4,68.0,0.0,,,,spring
261,1625810400.0,15.4,88.0,0.0,9.3,1021.6,248.0,summer
262,1635487200.0,13.1,,,,,,autumn
263,1650204000.0,16.5,39.0,0.0,16.7,1020.1,153.0,spring
264,1618372800.0,1.9,,,3.7,1032.7,19.0,spring
265,1654790400.0,19.0,,,,,,spring
266,1625245200.0,20.6,,,11.1,1015.2,185.0,summer
267,1668232800.0,9.6,97.0,0.0,7.4,1027.3,148.0,autumn
268,1647799200.0,7.6,58.0,0.0,9.3,1026.4,139.0,winter
269,1628316000.0,14.3,92.0,0.1,13.0,997.7,189.0,summer
270,1663333200.0,14.9,49.0,0.0,22.2,1018.1,339.0,summer
271,1651561200.0,10.4,86.0,0.0,9.3,1022.0,41.0,spring
272,1622278800.0,16.2,58.0,0.0,,,,spring
273,1669212000.0,10.5,74.0,0.0,25.9,991.6,248.0,autumn
274,1678856400.0,-0.3,96.0,0.0,5.5,1016.4,255.0,winter
275,1639036800.0,3.4,89.0,0.0,,,,autumn
276,1680951600.0,11.9,56.0,0.0,7.4,1026.4,63.0,spring
277,1673064000.0,10.5,88.0,0.0,25.9,1005.9,189.0,winter
278,1674068400.0,0.4,90.0,0.0,13.0,1002.8,285.0,winter
279,1686560400.0,23.1,,,5.5,1014.9,153.0,spring
280,1620115200.0,9.9,,,37.0,998.5,278.0,spring
281,1643187600.0,1.4,93.0,0.0,11.1,1034.3,252.0,winter
282,1688461200.0,16.5,64.0,0.0,18.5,1010.9,240.0,summer
283,1680757200.0,8.3,97.0,0.0,13.0,1011.8,230.0,spring
284,1684944000.0,18.0,55.0,0.0,16.7,1024.8,22.0,spring
285,1642276800.0,3.5,90.0,0.0,9.3,1024.4,216.0,winter
286,1685685600.0,10.2,76.0,0.0,16.7,1025.4,36.0,spring
287,1643079600.0,0.1,97.0,0.0,7.4,1034.5,41.0,winter
288,1618203600.0,0.2,88.0,0.0,,,,spring
289,1650225600.0,10.4,65.0,0.0,9.3,1018.0,145.0,spring
290,1643162400.0,0.4,96.0,0.0,9.3,1034.7,252.0,winter
291,1670644800.0,-3.3,99.0,0.0,5.5,1010.0,260.0,autumn
292,1656957600.0,18.3,52.0,0.0,13.0,1020.9,283.0,summer
293,1689058800.0,18.4,78.0,0.0,18.5,1010.3,231.0,summer
294,1660478400.0,31.6,22.0,0.0,13.0,1005.9,101.0,summer
295,1654243200.0,18.0,64.0,0.0,11.2,1017.0,90.0,spring
296,1659196800.0,23.6,55.0,0.0,,,,summer
297,1692396000.0,19.5,97.0,0.2,,,,summer
298,1621450800.0,10.2,79.0,0.0,9.3,1021.0,283.0,spring
299,1694221200.0,18.4,84.0,0.0,3.7,1015.9,128.0,summer
300,1641834000.0,6.3,91.0,0.0,,,,winter
301,1685725200.0,14.7,58.0,0.0,20.4,1023.6,41.0,spring
302,1666015200.0,16.7,63.0,0.0,16.7,1019.9,231.0,autumn
303,1636218000.0,11.0,80.0,0.0,22.2,1022.1,241.0,autumn
304,1643986800.0,6.2,65.0,0.0,27.8,1011.9,288.0,winter
305,1625403600.0,18.1,77.0,1.3,,,,summer
306,1642953600.0,3.6,85.0,0.0,,,,winter
307,1632427200.0,15.0,86.0,0.0,9.3,1018.8,263.0,autumn
308,1641945600.0,5.4,100.0,0.0,9.3,1036.3,357.0,winter
309,1622444400.0,14.8,75.0,0.0,,,,spring
310,1619488800.0,2.8,89.0,0.0,,,,spring
311,1647914400.0,7.4,89.0,0.0,9.3,1028.7,98.0,spring
312,1633654800.0,13.9,100.0,0.0,5.5,1029.1,199.0,autumn
313,1617609600.0,5.3,,,25.9,1017.2,341.0,spring
314,1639652400.0,8.7,88.0,0.0,3.7,1038.4,276.0,autumn
315,1669370400.0,8.1,86.0,0.0,13.0,1014.0,249.0,autumn
316,1666774800.0,17.3,,,24.1,1008.8,209.0,autumn
317,1631548800.0,17.4,68.0,0.0,,,,summer
318,1661587200.0,18.3,74.0,0.0,7.4,1019.4,54.0,summer
319,1679151600.0,10.7,86.0,1.3,,,,winter
320,1636401600.0,9.4,92.0,0.0,11.1,1023.5,200.0,autumn
321,1661540400.0,17.8,71.0,0.0,7.4,1018.5,42.0,summer
322,1647327600.0,5.4,,,7.4,1023.5,107.0,winter
323,1674248400.0,0.7,,,,,,winter
324,1694577600.0,13.2,91.0,0.0,,,,summer
325,1680404400.0,5.9,90.0,0.0,16.7,1020.7,358.0,spring
326,1694106000.0,26.8,51.0,0.0,11.1,1015.4,100.0,summer
327,1694718000.0,16.6,75.0,0.0,,,,summer
328,1661533200.0,19.9,60.0,0.0,9.3,1018.2,296.0,summer
329,1673920800.0,-3.5,90.0,0.0,3.7,988.7,272.0,winter
330,1656795600.0,13.6,83.0,0.0,9.3,1017.7,239.0,summer
331,1658203200.0,21.2,61.0,0.0,,,,summer
332,1656367200.0,11.2,,,7.4,1019.3,224.0,summer
333,1641729600.0,5.2,80.0,0.0,16.7,1002.9,263.0,winter
334,1620460800.0,9.7,92.0,1.4,22.2,1004.7,172.0,spring
335,1619902800.0,5.0,86.0,0.0,,,,spring
336,1618956000.0,8.2,83.0,0.0,5.5,1018.5,126.0,spring
337,1659067200.0,12.3,92.0,0.0,9.3,1018.6,37.0,summer
338,1639076400.0,5.5,93.0,0.0,13.0,996.6,163.0,autumn
339,1623855600.0,26.9,45.0,0.0,,,,spring
340,1693666800.0,22.2,,,13.0,1022.2,87.0,summer
341,1624201200.0,17.2,75.0,0.2,13.0,1008.4,62.0,spring
342,1680976800.0,9.5,68.0,0.0,9.3,1025.7,126.0,spring
343,1651525200.0,10.5,82.0,0.0,3.7,1021.3,60.0,spring
344,1626768000.0,23.6,67.0,0.0,5.5,1020.2,167.0,summer
345,1669690800.0,5.6,,,11.1,1016.6,347.0,autumn
346,1646398800.0,7.2,95.0,0.1,13.0,1019.8,329.0,winter
347,1672758000.0,9.3,94.0,0.1,,,,winter
348,1633896000.0,11.1,89.0,0.0,,,,autumn
349,1658444400.0,16.4,82.0,0.0,11.1,1022.0,100.0,summer
350,1693519200.0,14.2,98.0,0.0,7.4,1008.7,138.0,summer
351,1691204400.0,12.3,94.0,0.0,,,,summer
352,1631718000.0,18.9,63.0,0.0,13.0,1014.5,336.0,summer
353,1672405200.0,11.0,88.0,0.0,27.8,990.5,209.0,winter
354,1669161600.0,4.6,,,9.3,993.2,196.0,autumn
355,1647378000.0,8.3,87.0,0.0,,,,winter
356,1682060400.0,6.2,93.0,0.2,13.0,1013.1,23.0,spring
357,1651924800.0,16.6,69.0,0.0,13.0,1025.7,23.0,spring
358,1639749600.0,7.8,,,11.1,1040.7,50.0,autumn
359,1622001600.0,6.2,89.0,0.0,11.1,1013.4,288.0,spring
360,1695218400.0,18.2,,,35.2,996.9,194.0,summer
361,1690768800.0,16.8,90.0,0.0,22.2,1007.0,230.0,summer
362,1685912400.0,11.8,79.0,0.0,13.0,1025.0,46.0,spring
363,1636336800.0,5.1,89.0,0.0,,,,autumn
364,1682359200.0,7.2,,,13.0,1012.1,34.0,spring
365,1654552800.0,15.0,82.0,0.0,9.4,1014.0,230.0,spring
366,1650848400.0,5.2,91.0,0.0,,,,spring
367,1681542000.0,6.3,94.0,0.0,,,,spring
368,1622905200.0,21.2,44.0,0.0,,,,spring
369,1655802000.0,18.9,52.0,0.0,5.5,1015.1,93.0,summer
370,1684062000.0,16.4,62.0,0.0,7.4,1020.6,296.0,spring
371,1687986000.0,18.6,82.0,0.0,7.4,1015.9,238.0,summer
372,1626649200.0,18.8,,,7.4,1022.8,163.0,summer
373,1688587200.0,13.9,72.0,0.0,,,,summer
374,1686535200.0,16.4,,,,,,spring
375,1651392000.0,10.8,,,9.3,1024.3,227.0,spring
376,1649678400.0,13.5,48.0,0.0,,,,spring
377,1667671200.0,11.9,94.0,0.0,18.5,1011.0,212.0,autumn
378,1643839200.0,6.9,,,9.3,1021.6,225.0,winter
379,1663441200.0,10.6,65.0,0.0,9.3,1022.2,306.0,summer
380,1689447600.0,16.0,71.0,0.0,29.6,1002.3,222.0,summer
381,1683169200.0,7.7,,,16.7,1018.6,76.0,spring
382,1669078800.0,5.1,85.0,0.0,22.2,986.3,243.0,autumn
383,1629435600.0,13.9,98.0,0.0,7.4,1015.3,253.0,summer
384,1619060400.0,1.7,,,11.1,1026.7,48.0,spring
385,1692986400.0,15.2,70.0,0.0,13.0,1008.9,249.0,summer
386,1663981200.0,10.3,95.0,0.0,13.0,1015.2,347.0,autumn
387,1640228400.0,3.8,96.0,0.0,,,,winter
388,1696176000.0,20.4,,,14.8,1019.2,197.0,autumn
389,1656601200.0,16.6,62.0,0.0,,,,summer
390,1624014000.0,15.3,100.0,0.7,20.4,1012.1,21.0,spring
391,1650344400.0,6.9,90.0,0.0,9.3,1016.2,337.0,spring
392,1632286800.0,10.9,94.0,0.0,7.4,1029.2,230.0,summer
393,1620075600.0,8.9,87.0,2.0,38.9,997.6,222.0,spring
394,1620752400.0,12.9,60.0,0.0,18.5,1007.1,186.0,spring
395,1688724000.0,24.4,43.0,0.0,11.1,1016.1,146.0,summer
396,1669449600.0,7.4,95.0,0.0,11.1,1025.4,188.0,autumn
397,1678312800.0,1.9,94.0,0.1,16.7,989.9,47.0,winter
398,1624557600.0,17.2,79.0,0.0,11.1,1020.0,253.0,summer
399,1662840000.0,15.3,86.0,0.0,7.4,1018.9,10.0,summer
400,1664211600.0,11.0,72.0,0.0,16.7,1003.0,319.0,autumn
401,1629550800.0,18.3,,,13.0,1014.8,164.0,summer
402,1660964400.0,11.3,95.0,0.0,9.3,1017.9,248.0,summer
403,1683784800.0,10.6,89.0,0.0,7.4,1015.7,270.0,spring
404,1652742000.0,12.6,87.0,0.0,7.4,1018.5,196.0,spring
405,1667491200.0,9.9,89.0,0.0,,,,autumn
406,1695308400.0,17.2,63.0,1.4,14.8,994.7,198.0,summer
407,1652140800.0,14.2,73.0,0.0,14.8,1016.9,204.0,spring
408,1623355200.0,17.6,82.0,0.0,13.0,1019.8,234.0,spring
409,1630616400.0,13.8,85.0,0.0,11.1,1025.6,34.0,summer
