,timestamp,count
200,1620507600.0,0.0
201,1647446400.0,295.0
202,1674597600.0,0.0
203,1624154400.0,0.0
204,1637946000.0,522.0
205,1694142000.0,0.0
206,1627214400.0,0.0
207,1695632400.0,0.0
208,1655730000.0,302.0
209,1635098400.0,0.0
210,1676091600.0,0.0
211,1690174800.0,0.0
212,1689631200.0,0.0
213,1655589600.0,0.0
214,1686794400.0,0.0
215,1644980400.0,0.0
216,1643043600.0,788.0
217,1664359200.0,1420.0
218,1657098000.0,14627.0
219,1620514800.0,0.0
220,1647586800.0,1155.0
221,1695024000.0,0.0
222,1641009600.0,0.0
223,1642291200.0,0.0
224,1648062000.0,763.0
225,1636484400.0,346.0
226,1632913200.0,0.0
227,1618160400.0,0.0
228,1697270400.0,0.0
229,1659312000.0,0.0
230,1618434000.0,0.0
231,1693044000.0,0.0
232,1688986800.0,0.0
233,1620158400.0,1070.0
234,1681354800.0,0.0
235,1625900400.0,523.0
236,1633212000.0,0.0
237,1685124000.0,333.0
238,1630580400.0,205.0
239,1665550800.0,343.0
240,1652184000.0,15689.0
241,1669701600.0,0.0
242,1655751600.0,191.0
243,1637028000.0,0.0
244,1657249200.0,0.0
245,1648083600.0,0.0
246,1659308400.0,0.0
247,1636509600.0,0.0
248,1635940800.0,968.0
249,1637550000.0,0.0
250,1618754400.0,0.0
251,1649739600.0,0.0
252,1647284400.0,215.0
253,1680649200.0,0.0
254,1619787600.0,351.0
255,1647028800.0,0.0
256,1643144400.0,343.0
257,1670857200.0,0.0
258,1636066800.0,0.0
259,1689159600.0,10940.0
260,1677463200.0,0.0
261,1659276000.0,0.0
262,1619704800.0,1201.0
263,1675357200.0,0.0
264,1690596000.0,0.0
265,1682107200.0,0.0
266,1675609200.0,0.0
267,1636326000.0,0.0
268,1654214400.0,0.0
269,1618308000.0,0.0
270,1618282800.0,0.0
271,1632582000.0,0.0
272,1621119600.0,0.0
273,1669060800.0,12.0
274,1694498400.0,11.0
275,1636581600.0,0.0
276,1621936800.0,194.0
277,1660399200.0,0.0
278,1664236800.0,0.0
279,1626631200.0,484.0
280,1684630800.0,0.0
281,1668970800.0,0.0
282,1650492000.0,0.0
283,1654927200.0,0.0
284,1685113200.0,358.0
285,1650283200.0,0.0
286,1624410000.0,0.0
287,1618797600.0,0.0
288,1681426800.0,0.0
289,1672819200.0,0.0
290,1621879200.0,1179.0
291,1647475200.0,0.0
292,1690473600.0,10556.0
293,1696672800.0,0.0
294,1661846400.0,0.0
295,1645218000.0,0.0
296,1675926000.0,0.0
297,1697634000.0,873.0
298,1670536800.0,0.0
299,1637640000.0,0.0
300,1685491200.0,0.0
301,1640728800.0,0.0
302,1697763600.0,0.0
303,1687068000.0,24.0
304,1667959200.0,0.0
305,1686247200.0,25091.0
306,1646715600.0,0.0
307,1650103200.0,0.0
308,1644930000.0,0.0
309,1670320800.0,0.0
310,1631502000.0,0.0
311,1617454800.0,0.0
312,1697882400.0,22.0
313,1694070000.0,408.0
314,1627081200.0,0.0
315,1665540000.0,0.0
316,1655092800.0,0.0
317,1655229600.0,41899.0
318,1684926000.0,45.0
319,1697094000.0,488.0
320,1619895600.0,0.0
321,1677672000.0,0.0
322,1669172400.0,0.0
323,1673877600.0,0.0
324,1638813600.0,1204.0
325,1651708800.0,0.0
326,1672063200.0,0.0
327,1645992000.0,0.0
328,1668564000.0,0.0
329,1673726400.0,0.0
330,1697662800.0,0.0
331,1669694400.0,0.0
332,1623564000.0,0.0
333,1678640400.0,0.0
334,1650430800.0,0.0
335,1691899200.0,0.0
336,1674460800.0,0.0
337,1626278400.0,2035.0
338,1634230800.0,7952.0
339,1662393600.0,0.0
340,1645297200.0,138.0
341,1675652400.0,0.0
342,1691625600.0,0.0
343,1654084800.0,0.0
344,1643490000.0,0.0
345,1686470400.0,256.0
346,1643648400.0,105.0
347,1645578000.0,0.0
348,1632193200.0,0.0
349,1643356800.0,279.0
350,1667098800.0,0.0
351,1646920800.0,515.0
352,1636430400.0,0.0
353,1658671200.0,0.0
354,1692968400.0,0.0
355,1654225200.0,0.0
356,1659380400.0,0.0
357,1621494000.0,1474.0
358,1643983200.0,0.0
359,1682427600.0,76.0
360,1636797600.0,375.0
361,1652853600.0,8999.0
362,1661536800.0,0.0
363,1697565600.0,1173.0
364,1673798400.0,0.0
365,1686420000.0,318.0
366,1624215600.0,122.0
367,1657764000.0,0.0
368,1656504000.0,15755.0
369,1665828000.0,50.0
370,1663531200.0,0.0
371,1693710000.0,0.0
372,1670414400.0,0.0
373,1690588800.0,0.0
374,1676545200.0,0.0
375,1644422400.0,968.0
376,1689930000.0,0.0
377,1635400800.0,0.0
378,1636322400.0,0.0
379,1647241200.0,1882.0
380,1629198000.0,575.0
381,1688058000.0,60151.0
382,1650538800.0,0.0
383,1658012400.0,0.0
384,1645491600.0,0.0
385,1692741600.0,0.0
386,1624928400.0,0.0
387,1677376800.0,0.0
388,1666015200.0,272.0
389,1692936000.0,0.0
390,1688806800.0,1335.0
391,1664330400.0,0.0
392,1625180400.0,0.0
393,1619481600.0,0.0
394,1618102800.0,0.0
395,1641996000.0,592.0
396,1637420400.0,37.0
397,1659067200.0,0.0
398,1622466000.0,0.0
399,1674104400.0,0.0
400,1669892400.0,0.0
401,1651255200.0,0.0
402,1678903200.0,0.0
403,1667656800.0,0.0
404,1628949600.0,0.0
405,1696978800.0,0.0
406,1618758000.0,0.0
407,1673470800.0,0.0
408,1635145200.0,0.0
409,1652004000.0,0.0
410,1628521200.0,201.0
411,1651258800.0,0.0
412,1650074400.0,0.0
413,1633248000.0,13.0
414,1690664400.0,0.0
415,1621540800.0,539.0
416,1623304800.0,1492.0
417,1638860400.0,884.0
418,1657562400.0,9485.0
419,1675623600.0,0.0
420,1647072000.0,0.0
421,1641510000.0,0.0
422,1643342400.0,0.0
423,1656849600.0,178.0
424,1664107200.0,0.0
425,1628794800.0,503.0
426,1672333200.0,0.0
427,1674921600.0,0.0
428,1644973200.0,0.0
429,1627236000.0,0.0
430,1634954400.0,0.0
431,1628596800.0,86.0
432,1665583200.0,391.0
433,1647748800.0,0.0
434,1683255600.0,0.0
435,1627470000.0,86.0
436,1696867200.0,0.0
437,1675101600.0,0.0
438,1654740000.0,0.0
439,1622574000.0,9.0
440,1666814400.0,0.0
441,1677780000.0,0.0
442,1686690000.0,0.0
443,1660154400.0,0.0
444,1662706800.0,63.0
445,1692828000.0,0.0
446,1655359200.0,14654.0
447,1627646400.0,0.0
448,1621954800.0,2013.0
449,1661158800.0,0.0
450,1635768000.0,21.0
451,1638723600.0,106.0
452,1647136800.0,0.0
453,1682132400.0,0.0
454,1650067200.0,0.0
455,1697652000.0,1004.0
456,1619215200.0,0.0
457,1619154000.0,937.0
458,1675094400.0,0.0
459,1690005600.0,0.0
460,1641952800.0,0.0
461,1643454000.0,0.0
462,1637636400.0,0.0
463,1675522800.0,0.0
464,1620489600.0,0.0
465,1640473200.0,0.0
466,1688724000.0,2344.0
467,1617865200.0,0.0
468,1688317200.0,0.0
469,1624172400.0,122.0
470,1622563200.0,16.0
471,1623812400.0,0.0
472,1642096800.0,1665.0
473,1684274400.0,0.0
474,1691640000.0,0.0
475,1686362400.0,0.0
476,1664647200.0,0.0
477,1696525200.0,560.0
478,1692370800.0,0.0
479,1664406000.0,0.0
480,1643353200.0,223.0
481,1620183600.0,0.0
482,1681408800.0,0.0
483,1632268800.0,0.0
484,1643432400.0,0.0
485,1673402400.0,0.0
486,1653490800.0,9804.0
487,1656500400.0,14523.0
488,1671184800.0,0.0
489,1630623600.0,0.0
490,1647774000.0,0.0
491,1638622800.0,179.0
492,1620536400.0,0.0
493,1671937200.0,0.0
494,1646859600.0,148.0
495,1657245600.0,0.0
496,1686708000.0,0.0
497,1696017600.0,0.0
498,1674554400.0,0.0
499,1687878000.0,25798.0
500,1692291600.0,0.0
501,1673460000.0,0.0
502,1671534000.0,0.0
503,1673784000.0,0.0
504,1620817200.0,1098.0
505,1635588000.0,0.0
506,1647374400.0,406.0
507,1625997600.0,797.0
508,1675026000.0,0.0
509,1647622800.0,2547.0
510,1690675200.0,0.0
511,1645844400.0,0.0
512,1694005200.0,412.0
513,1632553200.0,0.0
514,1619856000.0,0.0
515,1664712000.0,0.0
516,1662598800.0,0.0
517,1673308800.0,0.0
518,1652522400.0,0.0
519,1663804800.0,0.0
520,1641704400.0,0.0
521,1632542400.0,0.0
522,1670562000.0,0.0
523,1619643600.0,0.0
524,1622581200.0,0.0
525,1658156400.0,6327.0
526,1647626400.0,1251.0
527,1649005200.0,0.0
528,1680253200.0,0.0
529,1668276000.0,0.0
530,1647918000.0,0.0
531,1648677600.0,0.0
532,1697230800.0,0.0
533,1636905600.0,158.0
534,1659621600.0,0.0
535,1683849600.0,0.0
536,1633078800.0,248.0
537,1643626800.0,282.0
538,1674050400.0,0.0
539,1668963600.0,0.0
540,1680998400.0,0.0
541,1652529600.0,0.0
542,1635559200.0,0.0
543,1682964000.0,0.0
544,1685955600.0,0.0
545,1648260000.0,0.0
546,1633032000.0,349.0
547,1666044000.0,0.0
548,1694563200.0,0.0
549,1647612000.0,688.0
550,1672909200.0,0.0
551,1629968400.0,0.0
552,1634850000.0,0.0
553,1685937600.0,0.0
554,1674500400.0,0.0
555,1674723600.0,0.0
556,1656910800.0,148.0
557,1644336000.0,1215.0
558,1646967600.0,0.0
559,1671876000.0,0.0
560,1676109600.0,0.0
561,1688097600.0,0.0
562,1688979600.0,0.0
563,1683198000.0,156.0
564,1675148400.0,0.0
565,1639360800.0,0.0
566,1693911600.0,90.0
567,1686326400.0,623.0
568,1681887600.0,134.0
569,1617487200.0,0.0
570,1664596800.0,0.0
571,1685559600.0,0.0
572,1657602000.0,11690.0
573,1631646000.0,418.0
574,1675702800.0,0.0
575,1689764400.0,287.0
576,1660636800.0,0.0
577,1636711200.0,743.0
578,1693335600.0,0.0
579,1684616400.0,0.0
580,1670990400.0,0.0
581,1687968000.0,33363.0
582,1639965600.0,0.0
583,1641250800.0,0.0
584,1660492800.0,0.0
585,1619496000.0,0.0
586,1679637600.0,0.0
587,1635786000.0,531.0
588,1693249200.0,0.0
589,1676487600.0,0.0
590,1649329200.0,0.0
591,1689778800.0,412.0
592,1671332400.0,0.0
593,1657792800.0,5116.0
594,1644228000.0,417.0
595,1668787200.0,0.0
596,1643688000.0,0.0
597,1655665200.0,0.0
598,1682672400.0,0.0
599,1658318400.0,7564.0
600,1625313600.0,457.0
601,1618750800.0,0.0
602,1630584000.0,302.0
603,1623279600.0,0.0
604,1639555200.0,450.0
605,1625965200.0,0.0
606,1638014400.0,76.0
607,1630000800.0,200.0
608,1658210400.0,27310.0
609,1663945200.0,0.0
610,1632056400.0,0.0
611,1627869600.0,0.0
612,1636106400.0,877.0
613,1651341600.0,0.0
614,1642968000.0,424.0
615,1641618000.0,0.0
616,1624269600.0,381.0
617,1664978400.0,213.0
618,1635926400.0,894.0
619,1697281200.0,0.0
620,1640106000.0,0.0
621,1622340000.0,0.0
622,1648242000.0,320.0
623,1630749600.0,0.0
624,1678417200.0,0.0
625,1685178000.0,29.0
626,1690027200.0,0.0
627,1634133600.0,3886.0
628,1636592400.0,0.0
629,1619809200.0,752.0
630,1684987200.0,0.0
631,1666317600.0,0.0
632,1654783200.0,12254.0
633,1663124400.0,0.0
634,1681351200.0,0.0
635,1663185600.0,12.0
636,1676347200.0,0.0
637,1688774400.0,0.0
638,1631012400.0,574.0
639,1618614000.0,0.0
640,1618286400.0,0.0
641,1679529600.0,0.0
642,1655125200.0,6472.0
643,1682568000.0,0.0
644,1669687200.0,0.0
645,1618239600.0,0.0
646,1649300400.0,0.0
647,1630868400.0,0.0
648,1637697600.0,105.0
649,1665579600.0,192.0
650,1635746400.0,10.0
651,1640034000.0,0.0
652,1684904400.0,0.0
653,1626710400.0,2009.0
654,1618524000.0,0.0
655,1677826800.0,0.0
656,1688698800.0,0.0
657,1663866000.0,0.0
658,1644490800.0,370.0
659,1617620400.0,0.0
660,1625734800.0,1691.0
661,1644678000.0,0.0
662,1696888800.0,0.0
663,1620975600.0,2800.0
664,1663480800.0,0.0
665,1663441200.0,0.0
666,1680350400.0,0.0
667,1631001600.0,496.0
668,1635274800.0,0.0
669,1620752400.0,1795.0
670,1651474800.0,0.0
671,1621695600.0,0.0
672,1664391600.0,1583.0
673,1643227200.0,536.0
674,1660615200.0,0.0
675,1665500400.0,521.0
676,1632625200.0,0.0
677,1697140800.0,231.0
678,1662714000.0,25.0
679,1653156000.0,0.0
680,1685476800.0,64.0
681,1665864000.0,46.0
682,1656079200.0,0.0
683,1692651600.0,0.0
684,1663228800.0,9.0
685,1652680800.0,24.0
686,1691420400.0,0.0
687,1630108800.0,0.0
688,1683374400.0,0.0
689,1654956000.0,0.0
690,1672768800.0,0.0
691,1644811200.0,0.0
692,1620568800.0,0.0
693,1629781200.0,84.0
694,1665752400.0,85.0
695,1631757600.0,0.0
696,1692475200.0,0.0
697,1651726800.0,0.0
698,1696449600.0,10.0
699,1638669600.0,0.0
700,1664992800.0,254.0
701,1676325600.0,0.0
702,1631635200.0,1706.0
703,1673683200.0,0.0
704,1636952400.0,0.0
705,1687834800.0,0.0
706,1695484800.0,0.0
707,1650657600.0,0.0
708,1696579200.0,0.0
709,1658646000.0,0.0
710,1658926800.0,0.0
711,1638864000.0,1766.0
712,1646564400.0,0.0
713,1693864800.0,0.0
714,1693414800.0,0.0
715,1688929200.0,0.0
716,1659618000.0,0.0
717,1636671600.0,0.0
718,1667534400.0,0.0
719,1689537600.0,0.0
720,1667199600.0,0.0
721,1672146000.0,0.0
722,1682802000.0,0.0
723,1694368800.0,0.0
724,1666335600.0,0.0
725,1693918800.0,11.0
726,1690002000.0,0.0
727,1673089200.0,0.0
728,1628701200.0,3242.0
729,1650142800.0,0.0
730,1680188400.0,0.0
731,1630936800.0,176.0
732,1658484000.0,0.0
733,1631764800.0,0.0
734,1634616000.0,302.0
735,1679475600.0,0.0
736,1663236000.0,15.0
737,1634932800.0,0.0
738,1686762000.0,32370.0
739,1619697600.0,924.0
740,1644048000.0,0.0
741,1680242400.0,0.0
742,1660824000.0,0.0
743,1631484000.0,0.0
744,1657303200.0,845.0
745,1690246800.0,0.0
746,1696917600.0,382.0
747,1631282400.0,809.0
748,1620367200.0,1914.0
749,1667516400.0,0.0
750,1657054800.0,0.0
751,1658113200.0,0.0
752,1646866800.0,0.0
753,1645412400.0,0.0
754,1648584000.0,58.0
755,1665630000.0,0.0
756,1667818800.0,0.0
757,1681329600.0,0.0
758,1672887600.0,0.0
759,1654732800.0,0.0
760,1642744800.0,200.0
761,1648022400.0,2380.0
762,1625464800.0,1268.0
763,1691211600.0,0.0
764,1623013200.0,0.0
765,1684674000.0,12.0
766,1634331600.0,0.0
767,1618329600.0,0.0
768,1665151200.0,0.0
769,1653386400.0,24059.0
770,1681992000.0,134.0
771,1644001200.0,236.0
772,1661198400.0,0.0
773,1655388000.0,17760.0
774,1672102800.0,0.0
775,1685930400.0,0.0
776,1629752400.0,0.0
777,1667149200.0,0.0
778,1624158000.0,0.0
779,1667991600.0,0.0
780,1648551600.0,86.0
781,1694458800.0,0.0
782,1630659600.0,452.0
783,1689505200.0,0.0
784,1648832400.0,177.0
785,1626127200.0,0.0
786,1687122000.0,0.0
787,1664024400.0,0.0
788,1658764800.0,0.0
789,1662562800.0,41.0
790,1661616000.0,0.0
791,1640646000.0,0.0
792,1679965200.0,0.0
793,1645614000.0,298.0
794,1646110800.0,0.0
795,1674327600.0,0.0
796,1651237200.0,0.0
797,1657782000.0,9192.0
798,1645826400.0,0.0
799,1643446800.0,0.0
800,1666090800.0,102.0
801,1676948400.0,0.0
802,1621022400.0,450.0
803,1639677600.0,398.0
804,1639105200.0,0.0
805,1681603200.0,0.0
806,1686567600.0,77.0
807,1656266400.0,318.0
808,1650182400.0,0.0
809,1649660400.0,0.0
810,1660730400.0,0.0
811,1633766400.0,79.0
812,1651561200.0,15800.0
813,1636819200.0,447.0
814,1671285600.0,0.0
815,1652403600.0,0.0
816,1689872400.0,0.0
817,1642892400.0,0.0
818,1620824400.0,1156.0
819,1618959600.0,0.0
820,1661511600.0,0.0
821,1671624000.0,0.0
822,1671818400.0,0.0
823,1654279200.0,0.0
824,1653865200.0,0.0
825,1691553600.0,0.0
826,1685534400.0,13.0
827,1659445200.0,0.0
828,1684526400.0,0.0
829,1637460000.0,0.0
830,1681264800.0,0.0
831,1637078400.0,722.0
832,1652731200.0,4308.0
833,1652234400.0,0.0
834,1685296800.0,0.0
835,1634054400.0,5051.0
836,1694152800.0,0.0
837,1619096400.0,2362.0
838,1682535600.0,112.0
839,1653022800.0,1102.0
840,1665702000.0,0.0
841,1630072800.0,0.0
842,1644091200.0,0.0
843,1663887600.0,0.0
844,1624698000.0,204.0
845,1671289200.0,0.0
846,1628971200.0,0.0
847,1642834800.0,913.0
848,1688738400.0,2544.0
849,1635375600.0,0.0
850,1664841600.0,0.0
851,1617728400.0,0.0
852,1672351200.0,0.0
853,1691136000.0,0.0
854,1628928000.0,0.0
855,1691146800.0,0.0
856,1658264400.0,0.0
857,1663398000.0,0.0
858,1644739200.0,0.0
859,1658059200.0,157.0
860,1661385600.0,0.0
861,1641243600.0,0.0
862,1655946000.0,0.0
863,1676257200.0,0.0
864,1653426000.0,0.0
865,1653847200.0,0.0
866,1661994000.0,0.0
867,1668672000.0,0.0
868,1657990800.0,0.0
869,1627884000.0,1281.0
870,1653760800.0,0.0
871,1692810000.0,0.0
872,1676566800.0,0.0
873,1638867600.0,1075.0
874,1697832000.0,31.0
875,1647363600.0,1527.0
876,1653951600.0,0.0
877,1679590800.0,0.0
878,1630299600.0,0.0
879,1638432000.0,1962.0
880,1664229600.0,0.0
881,1628467200.0,0.0
882,1679248800.0,0.0
883,1688436000.0,0.0
884,1685649600.0,63.0
885,1619715600.0,3541.0
886,1651075200.0,3124.0
887,1688666400.0,25937.0
888,1669114800.0,0.0
889,1640919600.0,0.0
890,1694066400.0,322.0
891,1625544000.0,0.0
892,1665421200.0,194.0
893,1655305200.0,27919.0
894,1634947200.0,0.0
895,1681848000.0,11.0
896,1628431200.0,0.0
897,1677697200.0,0.0
898,1643522400.0,0.0
899,1656075600.0,0.0
900,1626976800.0,1116.0
901,1651838400.0,78.0
902,1662991200.0,227.0
903,1678773600.0,0.0
904,1662260400.0,0.0
905,1665810000.0,21.0
906,1639476000.0,279.0
907,1627617600.0,0.0
908,1664193600.0,269.0
909,1682128800.0,0.0
910,1643806800.0,382.0
911,1618804800.0,0.0
912,1641470400.0,129.0
913,1659240000.0,0.0
914,1683612000.0,338.0
915,1676642400.0,0.0
916,1622833200.0,0.0
917,1636354800.0,932.0
918,1658404800.0,0.0
919,1648519200.0,0.0
920,1629727200.0,113.0
921,1626505200.0,508.0
922,1645686000.0,500.0
923,1671728400.0,0.0
924,1678356000.0,0.0
925,1641916800.0,264.0
926,1659942000.0,0.0
927,1692576000.0,0.0
928,1676671200.0,0.0
929,1676365200.0,0.0
930,1672660800.0,0.0
931,1635379200.0,0.0
932,1685210400.0,50.0
933,1659607200.0,0.0
934,1683676800.0,0.0
935,1661274000.0,0.0
936,1644184800.0,0.0
937,1669831200.0,0.0
938,1676714400.0,0.0
939,1687885200.0,35036.0
940,1638903600.0,687.0
941,1646042400.0,292.0
942,1657090800.0,30784.0
943,1641794400.0,34.0
944,1696719600.0,0.0
945,1660802400.0,0.0
946,1640988000.0,0.0
947,1659841200.0,0.0
948,1655690400.0,0.0
949,1625126400.0,2441.0
950,1679292000.0,0.0
951,1666400400.0,0.0
952,1646114400.0,0.0
953,1639760400.0,42.0
954,1638586800.0,0.0
955,1696039200.0,0.0
956,1686182400.0,0.0
957,1651507200.0,0.0
958,1662415200.0,0.0
959,1670198400.0,0.0
960,1666850400.0,0.0
961,1654156800.0,0.0
962,1628107200.0,185.0
963,1637373600.0,0.0
964,1623268800.0,436.0
965,1650038400.0,0.0
966,1681599600.0,0.0
967,1644904800.0,3.0
968,1632736800.0,113.0
969,1662120000.0,0.0
970,1694023200.0,692.0
971,1620057600.0,0.0
972,1652227200.0,0.0
973,1661641200.0,0.0
974,1633820400.0,0.0
975,1628139600.0,371.0
976,1684234800.0,250.0
977,1686780000.0,0.0
978,1684580400.0,0.0
979,1650783600.0,0.0
980,1684598400.0,0.0
981,1685390400.0,0.0
982,1647716400.0,0.0
983,1674435600.0,0.0
984,1634742000.0,2169.0
985,1676318400.0,0.0
986,1677099600.0,0.0
987,1681812000.0,11.0
988,1639274400.0,0.0
989,1694692800.0,32.0
990,1632178800.0,0.0
991,1635634800.0,0.0
992,1682838000.0,0.0
993,1654153200.0,0.0
994,1678698000.0,0.0
995,1633420800.0,5499.0
996,1650085200.0,0.0
997,1625670000.0,1586.0
998,1691452800.0,0.0
999,1661223600.0,0.0
1000,1630094400.0,0.0
1001,1668373200.0,0.0
1002,1690851600.0,0.0
1003,1636560000.0,197.0
1004,1622952000.0,0.0
1005,1680343200.0,0.0
1006,1628103600.0,285.0
1007,1646434800.0,0.0
1008,1685246400.0,0.0
1009,1677283200.0,0.0
1010,1659870000.0,0.0
1011,1623225600.0,2447.0
1012,1686157200.0,50382.0
1013,1621285200.0,0.0
1014,1633870800.0,113.0
1015,1666047600.0,0.0
1016,1619899200.0,0.0
1017,1617577200.0,0.0
1018,1664337600.0,0.0
1019,1676242800.0,0.0
1020,1656252000.0,490.0
1021,1664938800.0,0.0
1022,1636830000.0,214.0
1023,1694923200.0,0.0
1024,1692003600.0,0.0
1025,1684080000.0,0.0
1026,1678759200.0,0.0
1027,1691402400.0,0.0
1028,1696107600.0,0.0
1029,1637391600.0,210.0
1030,1629766800.0,0.0
1031,1646798400.0,0.0
1032,1626274800.0,1409.0
1033,1677531600.0,0.0
1034,1697724000.0,215.0
1035,1630447200.0,0.0
1036,1669611600.0,0.0
1037,1648778400.0,0.0
1038,1697241600.0,0.0
1039,1692410400.0,0.0
1040,1680508800.0,0.0
1041,1661882400.0,0.0
1042,1681966800.0,0.0
1043,1650290400.0,0.0
1044,1626073200.0,2716.0
1045,1672927200.0,0.0
1046,1663038000.0,0.0
1047,1694030400.0,314.0
1048,1695888000.0,154.0
1049,1669888800.0,0.0
1050,1676728800.0,0.0
1051,1690704000.0,0.0
1052,1633921200.0,0.0
1053,1675087200.0,0.0
1054,1622754000.0,0.0
1055,1664974800.0,160.0
1056,1662411600.0,0.0
1057,1637668800.0,507.0
1058,1659052800.0,0.0
1059,1659927600.0,0.0
1060,1668312000.0,0.0
1061,1644044400.0,0.0
